CUST_CONCEPT_ID,CONCEPT_NAME,CONCEPT_NAME_KEY,CONCEPT_DESC,CONCEPT_TYPE_FLAG,CONCEPT_RELTN,EXPIRE_LOOKAHEAD,EXPIRE_ON_DISCHARGE,MULTIPLE_ENTRY_IND,UPDT_ID,UPDT_DT_TM,UPDT_CNT,UPDT_APPLCTX,USER,REST
624548191,Antiplt - Snooze Ticagralor And Aspirin - 2 Days,ANTIPLTSNOOZETICAGRALORANDASPIRIN2DAYS,Patients with an alert for Ticagralor and Aspirin which has been snoozed for 2 days,1,,"36,H",1,0,28148754,  01/18/21,0,222449905,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
624548599,Antiplt - Snooze Abciximab and Anticoagulant - 3 Days,ANTIPLTSNOOZEABCIXIMABANDANTICOAGULANT3DAYS,Patients with an alert for abciximab and anticoagulant which has been snoozed for 3 days.,1,,"60,H",1,0,28148754,  01/18/21,0,222449905,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
624548736,Antiplt - Snooze Ticagralor And Aspirin - 3 Days,ANTIPLTSNOOZETICAGRALORANDASPIRIN3DAYS,Patients with an alert for Ticagralor and Aspirin which has been snoozed for 3 Days,1,,"60,H",1,0,28148754,  01/18/21,0,222449905,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
487769692,Heparin Order (SubQ) - Discontinued,HEPARINORDERSUBQDISCONTINUED,Patients with a discontinued subcutaneous heparin order in the past 12 hours,1,,"12,H",1,0,28148754,  08/12/20,0,1732317969,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
487772093,Anticoag - Snooze Home Anticoag (PPX) - 3 Days,ANTICOAGSNOOZEHOMEANTICOAGPPX3DAYS,Patients with a home prophylactic anticoagulant that has been snoozed for 3 days,1,,"60,H",1,0,28148754,  08/12/20,0,1732317969,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
487772292,Anticoag - Snooze Home Anticoag (PPX) - Encounter,ANTICOAGSNOOZEHOMEANTICOAGPPXENCOUNTER,Patients with a home prophylactic anticoagulant that has been snoozed for remainder of encounter,1,,,1,0,28148754,  08/12/20,0,1732317969,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
487772588,Anticoag - Snooze Home Anticoag (Tx) - 2 Days,ANTICOAGSNOOZEHOMEANTICOAGTX2DAYS,Patients with a home therapeutic anticoagulant that has been snoozed for 2 days,1,,"36,H",1,0,28148754,  08/12/20,0,1732317969,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
487788969,Heparin Home Medication,HEPARINHOMEMEDICATION,Patients with a heparin home medication for this encounter,1,,,1,0,28148754,  08/12/20,0,1732317969,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
487852306,Anticoag - Prophylactic Home Med and no Therapuetic IP med or Prophylactic IP med,ANTICOAGPROPHYLACTICHOMEMEDANDNOTHERAPUETICIPMEDORPROPHYLACTICIPMED,Encounters with a documented prophylactic anticoagulant home medication and no corresponding prophylactic or therapuetic anticoagulant inpatient medication,2,{PROPHYLACTICANTICOAGULANTHOMEMED} AND NOT {PROPHYLACTICANTICOAGULANTIPMED} AND NOT {THERAPUETICANTICOAGULANTIPMED},,0,0,28148754,  08/12/20,0,1732825455,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
487855927,Prophylactic Anticoagulant Home Med,PROPHYLACTICANTICOAGULANTHOMEMED,Encounters with one or more documented active prophylactic anticoagulant home medications,2,{ENOXPARINPROPHYLACTICHOMEANTICOAGULATION}.COUNT > 0 OR {HEPARINPROPHYLACTICHOMEANTICOAGULATION}.COUNT > 0,,0,0,28148754,  08/12/20,0,1732825455,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
541907528,Medicare Patients Needing Provider Recertification,MEDICAREPATIENTSNEEDINGPROVIDERRECERTIFICATION,Medicare patients with hospital day greater than 17 and recertification provider documentation not complete,2,{MEDICAREPATIENTSWITHHOSPITALDAYGREATERTHAN17} AND {MEDICARERECERTIFICATIONIPPROVIDERDOCUMENTATIONCOMPLETE}.COUNT = 0,,0,0,26807360,  11/09/20,0,2067713154,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
541910132,Provider Discharge Planning Satisfied,PROVIDERDISCHARGEPLANNINGSATISFIED,"Required elements of Discharge Planning in A&P complete- Estimated LOS and Anticipated Discharge Disposition and for medicare Patients with a hospital day >17, Recertification",2,({QMDCPLANESTIMATEDLENGTHOFSTAY}.COUNT > 0 AND {ANTICIPATEDDISCHARGEDISPOSITON}.COUNT > 0 AND NOT {MEDICAREPATIENTSWITHHOSPITALDAYGREATERTHAN17}) OR ({MEDICAREPATIENTSWITHHOSPITALDAYGREATERTHAN17} AND {MEDICARERECERTIFICATIONIPPROVIDERDOCUMENTATIONCOMPLETE}.COUNT > 0 AND {QMDCPLANESTIMATEDLENGTHOFSTAY}.COUNT > 0 AND {ANTICIPATEDDISCHARGEDISPOSITON}.COUNT > 0),,0,0,26807360,  11/10/20,1,2072805976,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
541910382,Medicare Recertification IP Provider Documentation Complete,MEDICARERECERTIFICATIONIPPROVIDERDOCUMENTATIONCOMPLETE,Medicare Recertification IP Provider Documentation Complete (Medicare Recert MD),1,,,1,0,26807360,  11/09/20,0,2067713154,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
613261616,Readmission High Risk and No DC Planning,READMISSIONHIGHRISKANDNODCPLANNING,needs description,2,"{READMISSIONRISK}.VALUE= ""High"" AND {DISCHARGEPLANNINGASSESSMENTPOWERFORMNOTCOMPLETED}",,0,0,747930,  01/14/21,3,208573532,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
613262816,Readmission High Risk and No Follow up,READMISSIONHIGHRISKANDNOFOLLOWUP,Patients deemed high risk for readmission with no follow up ordered,2,"{PATIENTDISCHARGEFOLLOWUP}.COUNT = 0 AND {READMISSIONRISK}.VALUE=""High""",,0,0,4885934,  01/12/21,1,195793464,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
613444968,Diastolic Blood Pressure,DIASTOLICBLOODPRESSURE,An encounter where diastolic blood pressure is documented,1,,,1,0,31904138,  01/12/21,0,196662720,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
613487986,Cerebral Performance Category Scale Documented in Past 24 Hours,CEREBRALPERFORMANCECATEGORYSCALEDOCUMENTEDINPAST24HOURS,Cerebral Performance Category Scale Documented in Past 24 Hours,1,,"24,H",1,0,31884991,  01/12/21,0,196807220,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
616060693,Discharge Planning Assessment Powerform Completed,DISCHARGEPLANNINGASSESSMENTPOWERFORMCOMPLETED,Patient with Discharge Planning Assessment Powerform completed,1,,,1,0,4885934,  01/14/21,0,206570336,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
624118166,Dexamethasone IV Order,DEXAMETHASONEIVORDER,Patients with an active order for IV dexamethasone,1,,,1,0,28148754,  01/18/21,0,222449905,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
624538147,Anticoag - Snooze Prophylactic Enoxaparin - 24 Hour,ANTICOAGSNOOZEPROPHYLACTICENOXAPARIN24HOUR,Patients with an active prophylactic enoxaparin that has been snoozed for 24 hours,1,,"12,H",1,0,28148754,  01/18/21,0,222449905,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
624545042,Anticoag - Snooze Enoxaparin - 2 Days,ANTICOAGSNOOZEENOXAPARIN2DAYS,Patients with an active Enoxaparin that has been snoozed for 2 days,1,,"36,H",1,0,28148754,  01/18/21,0,222449905,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
624545141,Anticoag - Snooze Fondaparinux - 2 Days,ANTICOAGSNOOZEFONDAPARINUX2DAYS,Patients with an active Fondaparinux that has been snoozed for 2 days,1,,"36,H",1,0,28148754,  01/18/21,0,222449905,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
624550379,Anticoag - Snooze Warfarin - 3 Days,ANTICOAGSNOOZEWARFARIN3DAYS,Patients with an active warfarin that has been snoozed for 3 days,1,,"60,H",1,0,28148754,  01/18/21,0,222449905,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
624549210,Anticoag - Snooze Rivaroxaban - 3 Days,ANTICOAGSNOOZERIVAROXABAN3DAYS,Patients with an active Rivaroxaban that has been snoozed for 3 days,1,,"60,H",1,0,28148754,  01/18/21,0,222449905,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
624549446,Anticoag - Snooze Prophylactic Heparin - 3 Days,ANTICOAGSNOOZEPROPHYLACTICHEPARIN3DAYS,Patients with an active prophylactic heparin that has been snoozed for 3 days,1,,"60,H",1,0,28148754,  01/18/21,0,222449905,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
624549685,Anticoag - Snooze Prophylactic Enoxaparin - 3 Days,ANTICOAGSNOOZEPROPHYLACTICENOXAPARIN3DAYS,Patients with an active prophylactic enoxaparin that has been snoozed for 3 days,1,,"60,H",1,0,28148754,  01/18/21,0,222449905,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
624550888,Anticoag - Snooze Heparin - 3 Days,ANTICOAGSNOOZEHEPARIN3DAYS,Patients with an active Heparin that has been snoozed for 3 days,1,,"60,H",1,0,28148754,  01/18/21,0,222449905,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
624550929,Anticoag - Snooze Fondaparinux - 3 Days,ANTICOAGSNOOZEFONDAPARINUX3DAYS,Patients with an active Fondaparinux that has been snoozed for 3 days,1,,"60,H",1,0,28148754,  01/18/21,0,222449905,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
624552444,Anticoag - Snooze Enoxaparin - 3 Days,ANTICOAGSNOOZEENOXAPARIN3DAYS,Patients with an active Enoxaparin that has been snoozed for 3 days,1,,"60,H",1,0,28148754,  01/18/21,0,222449905,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
624551133,Anticoag - Snooze Dabigatran - 3 Days,ANTICOAGSNOOZEDABIGATRAN3DAYS,Patients with an active Dabigatran that has been snoozed for 3 days,1,,"60,H",1,0,28148754,  01/18/21,0,222449905,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
624552877,Anticoag - Snooze Argatroban - 3 Days,ANTICOAGSNOOZEARGATROBAN3DAYS,Patients with an active Argatroban that has been snoozed for 3 days,1,,"60,H",1,0,28148754,  01/18/21,0,222449905,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
624554619,Anticoag - Snooze Prophylactic Enoxaparin - Encounter,ANTICOAGSNOOZEPROPHYLACTICENOXAPARINENCOUNTER,Patients with an active prophylactic enoxaparin that has been snoozed for remainder of encounter,1,,,1,0,28148754,  01/18/21,0,222449905,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
624560003,Anticoag - Snooze Warfarin - Encounter,ANTICOAGSNOOZEWARFARINENCOUNTER,Patients with an active warfarin that has been snoozed for remainder of encounter,1,,,1,0,28148754,  01/18/21,0,222449905,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
487768545,Anticoag - Review Prophylactic Enoxaparin,ANTICOAGREVIEWPROPHYLACTICENOXAPARIN,Patients with a prophylactic enoxaparin order that has been reviewed,1,,"7,D",1,0,28148754,  08/12/20,0,1732317969,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
487772981,Anticoag - Snooze Home Anticoag (Tx) - 7 Days,ANTICOAGSNOOZEHOMEANTICOAGTX7DAYS,Patients with a home therapeutic anticoagulant that has been snoozed for 7 days,1,,"156,H",1,0,28148754,  08/12/20,0,1732317969,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
487773258,Anticoag - Snooze Home Antiplatelet - 24 Hour,ANTICOAGSNOOZEHOMEANTIPLATELET24HOUR,Patients with a home antiplatelet that has been snoozed for 24 hours,1,,"12,H",1,0,28148754,  08/12/20,0,1732317969,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
487773417,Anticoag - Snooze Home Antiplatelet - 2 Days,ANTICOAGSNOOZEHOMEANTIPLATELET2DAYS,Patients with a home antiplatelet that has been snoozed for 2 days,1,,"36,H",1,0,28148754,  08/12/20,0,1732317969,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
487773704,Anticoag - Snooze Home Antiplatelet - Encounter,ANTICOAGSNOOZEHOMEANTIPLATELETENCOUNTER,Patients with a home antiplatelet that has been snoozed for remainder of encounter,1,,,1,0,28148754,  08/12/20,0,1732317969,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
487773893,Anticoag - Snooze Home Aspirin - 24 Hour,ANTICOAGSNOOZEHOMEASPIRIN24HOUR,Patients with a home aspirin that has been snoozed for 24 hours,1,,"12,H",1,0,28148754,  08/12/20,0,1732317969,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
487776165,Anticoag - Snooze Home Aspirin - 7 Days,ANTICOAGSNOOZEHOMEASPIRIN7DAYS,Patients with a home aspirin that has been snoozed for 7 days,1,,"156,H",1,0,28148754,  08/12/20,0,1732317969,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
487784186,Dipyridamole Order - Active,DIPYRIDAMOLEORDERACTIVE,Patients with an active IP order for Dipyridamole,1,,,1,0,28148754,  08/12/20,0,1732317969,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
487782922,Dipyridamole Home Medication,DIPYRIDAMOLEHOMEMEDICATION,Patients with a dipyridamole home medication for this encounter,1,,,1,0,28148754,  08/12/20,0,1732317969,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
487784785,Clopidogrel Home Medication,CLOPIDOGRELHOMEMEDICATION,Patients with a clopidogrel home medication for this encounter.,1,,,1,0,28148754,  08/12/20,0,1732317969,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
487784873,Prasugrel Home Medication,PRASUGRELHOMEMEDICATION,Patients with a prasugrel home medication for this encounter,1,,,1,0,28148754,  08/12/20,0,1732317969,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
487789200,Dabigatran Home Medication,DABIGATRANHOMEMEDICATION,Patients with a dabigatran home medication for this encounter,1,,,1,0,28148754,  08/12/20,0,1732317969,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
487790431,Warfarin Home Medication,WARFARINHOMEMEDICATION,Patients with a warfarin home medication for this encounter,1,,,1,0,28148754,  08/12/20,0,1732317969,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
487799614,Anticoag - Just Prophylactic Enoxaparin,ANTICOAGJUSTPROPHYLACTICENOXAPARIN,Patients with only a single anticoagulant order in an active or recently discontinued status - prophylactic dose Enoxaparin,2,{ENOXAPARINORDERPROPHYLACTICACTIVE}.COUNT > 0 AND NOT {ANTICOAGMULTIMEDS} AND NOT {ANTICOAGSNOOZEPROPHYLACTICENOXAPARIN},,0,0,28148754,  02/05/21,2,308545466,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
487804691,Anticoag Violation  - Missing theraputic IP anticoagulant,ANTICOAGVIOLATIONMISSINGTHERAPUTICIPANTICOAGULANT,Encounters with a violation for a theraputic anticoagulant home medication that has not been restarted,2,{ANTICOAGTHERAPUETICHOMEMEDANDNOTHERAPUETICIPMED} AND {PATIENTADMISSIONGREATERTHAN12HOURS} AND NOT {ANTICOAGSNOOZEOPTIONSHOMEMEDTHERAPUETIC},,0,0,28148754,  08/12/20,0,1732317969,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
487849717,Anticoag - Therapuetic Home Med and no Therapuetic IP med,ANTICOAGTHERAPUETICHOMEMEDANDNOTHERAPUETICIPMED,Encounters with a documented therapuetic anticoagulant home medication and no corresponding therapuetic anticoagulant inpatient medication,2,{THERAPUETICANTICOAGULANTHOMEMED} AND NOT {THERAPUETICANTICOAGULANTIPMED},,0,0,28148754,  08/12/20,0,1732825455,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
487851915,Patient Admission Greater than 12 hours,PATIENTADMISSIONGREATERTHAN12HOURS,Encounters where the pateint's registration date time is greater than 12 hours ago,2,"datetimediff(cnvtdatetime(curdate,curtime3),cnvtdatetime({PATIENTADMITDATE}.VALUE),3) > 12",,0,0,28148754,  08/12/20,0,1732825455,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
487852888,Therapuetic Anticoagulant Home Med,THERAPUETICANTICOAGULANTHOMEMED,Encounters with one or more documented active therapuetic anticoagulant home medications,2,{APIXABANHOMEMEDICATION}.COUNT > 0 OR {DABIGATRANHOMEMEDICATION}.COUNT > 0 OR {ENOXAPARINHOMEMEDICATION}.COUNT > 0 OR {FONDAPARINUXHOMEMEDICATION}.COUNT > 0 OR {HEPARINHOMEMEDICATION}.COUNT > 0 OR {RIVAROXABANHOMEMEDICATION}.COUNT > 0 OR {WARFARINHOMEMEDICATION}.COUNT > 0,,0,0,28148754,  08/12/20,0,1732825455,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
487853436,Therapuetic Anticoagulant IP Med,THERAPUETICANTICOAGULANTIPMED,Encounters with one or more active therapuetic anticoagulant inpatient medications,2,{APIXABANORDERACTIVE}.COUNT > 0 OR {DABIGATRANORDERACTIVE}.COUNT > 0 OR {ENOXAPARINACTIVETHERAPUTICORDER}.COUNT > 0 OR {FONDAPARINUXORDERACTIVE}.COUNT > 0 OR {HEPARINORDERNONSUBQACTIVE}.COUNT > 0 OR {RIVAROXABANORDERACTIVE}.COUNT > 0 OR {WARFARINORDERACTIVE}.COUNT > 0,,0,0,28148754,  08/12/20,0,1732825455,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
487856919,Antiplatelet Violation - Home Dipyridamole and No Active Dipyridamole Order,ANTIPLATELETVIOLATIONHOMEDIPYRIDAMOLEANDNOACTIVEDIPYRIDAMOLEORDER,Patients with an active home medication for Dipyridamole that has not been restarted,2,{DIPYRIDAMOLEHOMEMEDICATION}.COUNT > 0 AND {PATIENTADMISSIONGREATERTHAN12HOURS} AND {DIPYRIDAMOLEORDERACTIVE}.COUNT = 0 AND NOT {SNOOZEOPTIONSHOMEDIPYRIDAMOLE},,0,0,28148754,  01/28/21,1,269956434,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
487858513,Active Antiplatelet Order,ACTIVEANTIPLATELETORDER,Patients with an active antiplatelet order,2,{CLOPIDOGRELORDERACTIVE}.COUNT > 0 OR {PRASUGRELORDERACTIVE}.COUNT > 0 OR {TICAGRELORORDERACTIVE}.COUNT > 0,,0,0,28148754,  08/12/20,0,1732825455,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
487858755,Antiplatelet Violation - Home Antiplatelet and No Active Antiplatelet Order,ANTIPLATELETVIOLATIONHOMEANTIPLATELETANDNOACTIVEANTIPLATELETORDER,Patients with an active home medication for an antiplatelet that has not been restarted,2,{ACTIVEANTIPLATELETHOMEMEDICATION} AND {PATIENTADMISSIONGREATERTHAN12HOURS} AND NOT {ACTIVEANTIPLATELETORDER} AND NOT {SNOOZEOPTIONSHOMEANITPLATELET},,0,0,28148754,  01/28/21,1,269956434,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
541907718,Medicare Patients with Hospital Day Greater than 17,MEDICAREPATIENTSWITHHOSPITALDAYGREATERTHAN17,Medicare Patients with Hospital Day Greater than 17,2,{MEDICAREPATIENTS}.count > 0 and {DEMOGRAPHICS}.HOSPITAL_DAY > 17,,0,0,26807360,  11/09/20,0,2067713154,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
566182402,EA - Protocol Mag Oral,EAPROTOCOLMAGORAL,Active Mag Oral Protocol order,1,,"72,H",1,0,31551005,  12/04/20,0,33914874,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
566182424,EA - Protocol Phos IV,EAPROTOCOLPHOSIV,Active Phos IV Protocol order,1,,"72,H",1,0,31551005,  12/04/20,0,33914874,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
566182713,EA - Criteria - Creatinine Clearance,EACRITERIACREATININECLEARANCE,EA criteria:  Creatinine Clearance > 30 mL/min,1,,,1,0,31551005,  12/04/20,0,33914874,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
575836066,Care Tool Discharge - RN Completed,CARETOOLDISCHARGERNCOMPLETED,Patients who have Care Tool Discharge - RN completed as indicated by documentation of clinical event Care Tool Falls Since Admission,1,,"12,H",1,0,29478950,  12/14/20,0,75704646,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
580330018,Heparin Flush Order - Active,HEPARINFLUSHORDERACTIVE,Patients with an active order for heparin flush,1,,,1,0,28148754,  12/18/20,0,95149732,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
613261169,CM Discharge Summary,CMDISCHARGESUMMARY,Case Managment Discharge Summary Completed,2,"{CMORDCPASSESSMENTDONE}.VALUE = ""Discharge Summary Case Managment""",,0,0,4885934,  01/12/21,0,195793464,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
613446237,Temperature Centigrade,TEMPERATURECENTIGRADE,An encounter with a documented temperature centigrade,1,,,1,0,31904138,  01/12/21,0,196662720,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
486915470,BP Documented Umbilical Venous Catheter,BPDOCUMENTEDUMBILICALVENOUSCATHETER,Procedure Type documented as Umbilical Venous Catheter insertion as indicated by completion of Central Venous Catheter insertion order,1,,"1,H",1,0,26807360,  06/03/21,2,990608875,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
487770211,Heparin Order (SubQ) - Active,HEPARINORDERSUBQACTIVE,Patients with an active subcutaneous order for heparin,1,,,1,0,28148754,  08/12/20,0,1732317969,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
487770850,Anticoag - Snooze Home Anticoag (PPX) - 7 Days,ANTICOAGSNOOZEHOMEANTICOAGPPX7DAYS,Patients with a home prophylactic anticoagulant that has been snoozed for 7 days,1,,"156,H",1,0,28148754,  08/12/20,0,1732317969,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
487774162,Anticoag - Snooze Home Antiplatelet - 7 Days,ANTICOAGSNOOZEHOMEANTIPLATELET7DAYS,Patients with a home antiplatelet that has been snoozed for 7 days,1,,"156,H",1,0,28148754,  08/12/20,0,1732317969,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
487774463,Anticoag - Snooze Home Aspirin - 2 Days,ANTICOAGSNOOZEHOMEASPIRIN2DAYS,Patients with a home aspirin that has been snoozed for 2 days,1,,"36,H",1,0,28148754,  08/12/20,0,1732317969,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
487774516,Anticoag - Snooze Home Aspirin - 3 Days,ANTICOAGSNOOZEHOMEASPIRIN3DAYS,Patients with a home aspirin that has been snoozed for 3 days,1,,"60,H",1,0,28148754,  08/12/20,0,1732317969,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
487782513,Aspirin Order - Active,ASPIRINORDERACTIVE,Patients with an active IP order for aspirin regardless of dose,1,,,1,0,28148754,  08/12/20,0,1732317969,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
487787045,Enoxparin Prophylactic Home Anticoagulation,ENOXPARINPROPHYLACTICHOMEANTICOAGULATION,Patients with a prophylactic heparin home medication order for this encounter.,1,,,1,0,28148754,  08/12/20,0,1732317969,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
487790013,Dalteparin home anticoagulation,DALTEPARINHOMEANTICOAGULATION,Patients with an dalteparin home medication order for this encounter.,1,,,1,0,28148754,  08/12/20,0,1732317969,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
487790125,Edoxaban Home Anticoagulation,EDOXABANHOMEANTICOAGULATION,Patients with an edoxaban home medication for this encounter.,1,,,1,0,28148754,  08/12/20,0,1732317969,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
487803598,Anticoag Violation - Missing prophylactic IP anticoagulant,ANTICOAGVIOLATIONMISSINGPROPHYLACTICIPANTICOAGULANT,Encounters with a violation for a prophylactic anticoagulant home medication that has not been restarted,2,{ANTICOAGPROPHYLACTICHOMEMEDANDNOTHERAPUETICIPMEDORPROPHYLACTICIPMED} AND {PATIENTADMISSIONGREATERTHAN12HOURS} AND NOT {ANTICOAGSNOOZEOPTIONSHOMEMEDPROPHYLACTIC},,0,0,28148754,  08/12/20,0,1732317969,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
487847501,Anticoag Snooze Options - Home Med Prophylactic,ANTICOAGSNOOZEOPTIONSHOMEMEDPROPHYLACTIC,Encounters with a documented snooze option for prophylactic anticoagulant home medication review,2,{ANTICOAGSNOOZEHOMEANTICOAGPPX24HOUR}.COUNT > 0 OR {ANTICOAGSNOOZEHOMEANTICOAGPPX2DAYS}.COUNT > 0 OR {ANTICOAGSNOOZEHOMEANTICOAGPPX3DAYS}.COUNT > 0 OR {ANTICOAGSNOOZEHOMEANTICOAGPPX7DAYS}.COUNT > 0 OR {ANTICOAGSNOOZEHOMEANTICOAGPPXENCOUNTER}.COUNT > 0,,0,0,28148754,  08/12/20,0,1732825455,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
487847688,Anticoag Snooze Options - Home Med Therapuetic,ANTICOAGSNOOZEOPTIONSHOMEMEDTHERAPUETIC,Encounters with a documented snooze option for therapuetic anticoagulant home medication review,2,{ANTICOAGSNOOZEHOMEANTICOAGTX24HOUR}.COUNT > 0 OR {ANTICOAGSNOOZEHOMEANTICOAGTX2DAYS}.COUNT > 0 OR {ANTICOAGSNOOZEHOMEANTICOAGTX3DAYS}.COUNT > 0 OR {ANTICOAGSNOOZEHOMEANTICOAGTX7DAYS}.COUNT > 0 OR {ANTICOAGSNOOZEHOMEANTICOAGTXENCOUNTER}.COUNT > 0,,0,0,28148754,  08/12/20,0,1732825455,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
487849955,Snooze Options - Home Aspirin,SNOOZEOPTIONSHOMEASPIRIN,Patients with a documented snooze duration for restarting home aspirin,2,{ANTICOAGSNOOZEHOMEASPIRIN24HOUR}.COUNT > 0 OR {ANTICOAGSNOOZEHOMEASPIRIN2DAYS}.COUNT > 0 OR {ANTICOAGSNOOZEHOMEASPIRIN3DAYS}.COUNT > 0 OR {ANTICOAGSNOOZEHOMEASPIRIN7DAYS}.COUNT > 0 OR {ANTICOAGSNOOZEHOMEASPIRINENCOUNTER}.COUNT > 0,,0,0,28148754,  08/12/20,0,1732825455,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
487855090,Prophylactic Anticoagulant IP Med,PROPHYLACTICANTICOAGULANTIPMED,Encounters with one or more active prophylactic anticoagulant inpatient medications,2,{HEPARINORDERSUBQACTIVE}.COUNT > 0 OR {ENOXAPARINORDERPROPHYLACTICACTIVE}.COUNT > 0,,0,0,28148754,  08/12/20,0,1732825455,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
500969078,Daily Weight Today,DAILYWEIGHTTODAY,Has a daily weight been documented today.,2,"{WEIGHTDAILY}.COUNT > 0 AND {WEIGHTDAILY}.AGE < datetimediff(cnvtdatetime(curdate,curtime3), cnvtdatetime(curdate,0), 4)",,0,0,30365432,  02/13/23,1,268401026,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
566180442,EA - Protocol Mag IV,EAPROTOCOLMAGIV,Active Mag IV Protocol order,1,,"72,H",1,0,31551005,  12/04/20,0,33914874,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
